date,yclose-cPOC,yclose_cVAH,yclose_cVAL,yclose_cLVN,cVAH_cPOC,cPOC_cVAL,maxhD5_yclose,yclose_minlD5,close_POC,close_cPOC,close_VAH,close_cVAH,close_VAL,close_cVAL,close_LVN,close_cLVN,dH_maxhD5,dL_minlD5,close_yclose,open_yclose,nextClose_nextOpen,nextClose_close
20191219,-150.7371429,-165.3428571,-116.6571429,-102.0514286,14.60571429,34.08,170.05,0.35,29.78,51.01285714,-2.7,36.40714286,50.08,85.09285714,9.48,99.69857143,49.2,148.55,201.75,203.25,-46.2,-77.75
20191220,53.62285714,15.97714286,97.54285714,110.0914286,37.64571429,43.92,14.65,204.95,26.67142857,22.12285714,7.928571429,-15.52285714,31.35714286,66.04285714,19.64285714,78.59142857,-34.9,102.7,-31.5,-34.4,-9.65,-50.1
20191223,-26.97714286,-64.62285714,16.94285714,29.49142857,37.64571429,43.92,95.25,124.35,19.15,-18.82714286,13.03571429,-56.47285714,25.26428571,25.09285714,2.03,37.64142857,-77.7,99.1,8.15,8.65,76.7,77.9
20191224,9.668571429,-65.62285714,15.94285714,22.21714286,75.29142857,6.274285714,96.25,123.35,-57.43,23.76857143,-79.12,-51.52285714,-23.69,30.04285714,-47.79,36.31714286,-2.55,132.7,14.1,10.35,-22.75,-5.65
20191226,96.71857143,2.604285714,102.9928571,109.2671429,94.11428571,6.274285714,9.2,210.4,27.56571429,40.06857143,12.50285714,-54.04571429,36.98,46.34285714,25.68285714,52.61714286,-58.05,95.65,-56.65,-55.85,-152.9,-242
20191230,12.99,-40.13142857,23.61428571,-11.8,53.12142857,10.62428571,87.8,36.15,121.6885714,-55.46,78.25714286,-108.5814286,160.2942857,-44.83571429,97.56,-80.25,-153.05,-198,-68.45,-67.15,76.95,-126.9
20191231,-207.5085714,-280.5142857,-198.3828571,-152.7542857,73.00571429,9.125714286,305.3,14.1,-54.91,-256.7085714,-77.34,-329.7142857,-32.48,-247.5828571,-45.29714286,-201.9542857,-255.75,-48.5,-49.2,-52.25,76,281
20200101,-181.9142857,-287.0285714,-13.73142857,-129.3571429,105.1142857,168.1828571,280.6,87.3,-69.31857143,-51.81428571,-80.44428571,-156.9285714,-33.16,116.3685714,-19.25285714,0.742857143,-65.5,205.05,130.1,131.1,3.1,99.5
20200102,4.162857143,-79.92857143,193.3685714,98.76571429,84.09142857,189.2057143,73.5,294.4,-56.04,21.16285714,-58.92142857,-62.92857143,-4.174285714,210.3685714,-21.46285714,115.7657143,12.35,279.4,17,19.4,33,74.6
20200103,38.58571429,-70.05714286,212.4142857,125.5,108.6428571,173.8285714,63.35,316.9,-19.29571429,81.13571429,-27.95571429,-27.50714286,-11.87285714,254.9642857,-10.63571429,168.05,12.45,349.4,42.55,36.1,50,57.7
20200106,-1.84,-13.06,289.88,188.9,11.22,291.72,6.7,386,-19.44571429,-28.74,-30.88142857,-39.96,-14.87142857,262.98,-53.75285714,162,42.95,355.6,-26.9,-18.85,21.95,38.8
20200108,33.73714286,21.29,158.2085714,307.5742857,12.44714286,124.4714286,18.5,417.15,15.41,-7.262857143,7.17,-19.71,21.59,117.2085714,-5.19,266.5742857,-21.1,342.45,-41,-41.2,-8.8,17.5
20200109,14.34,1.162857143,80.22571429,60.46,13.17714286,65.88571429,37.75,192.85,-1.087142857,19.59,-3.088571428,6.412857143,22.93,85.47571429,-5.09,65.71,-3,157.55,5.25,4.55,33.4,-0.35
20200110,13.10714286,-4.75,39.89285714,44.35714286,17.85714286,26.78571429,42,114.25,-45.17285714,-15.19285714,-51.21142857,-33.05,-27.05714286,11.59285714,-16.99285714,16.05714286,-4.8,81,-28.3,-24.25,-134.05,-75.95
20200113,23.74285714,-16.2,29.06857143,10.42857143,39.94285714,5.325714286,32.85,60.35,90.86142857,46.34285714,86.40571429,6.4,135.4185714,51.66857143,81.95,33.02857143,-4.15,-66.9,22.6,20.65,-12.8,-201.9
20200114,-116.5914286,-134.8885714,-75.42285714,-79.99714286,18.29714286,41.16857143,146.25,13.85,-15.11428571,-177.5914286,-16.90714286,-195.8885714,2.814285714,-136.4228571,6.4,-140.9971429,-168.25,-70.9,-61,-53.1,-88.05,-56
20200115,-183.5571429,-203.1,-105.3857143,-40.24285714,19.54285714,78.17142857,209.15,18.85,73.28714286,-143.7071429,54.03,-163.25,96.39571429,-65.53571429,42.47571429,-0.392857143,-163.45,-70.25,39.85,36.95,61.75,-40.1
20200116,-232.6357143,-258.2,-70.72857143,-45.16428571,25.56428571,161.9071429,260.25,38,-52.37714286,-242.8857143,-73.98714286,-268.45,-27.68,-80.97857143,-30.76714286,-55.41428571,-189.4,0.8,-10.25,-10.9,74.9,133.25
20200117,-6.715714286,-108.5785714,78.17,-49.15857143,101.8628571,84.88571429,208.25,88.85,-60.7,-15.76571429,-87.45,-117.6285714,-53.05714286,69.12,-45.41428571,-58.20857143,-115.65,47.7,-9.05,-2.75,-60.2,-69.9
20200120,65.43428571,6.014285714,124.8542857,31.48,59.42,59.42,136.1,161,-4.485714286,-19.96571429,-12.23428571,-79.38571429,18.76,39.45428571,31.67428571,-53.92,-198.6,8.1,-85.4,-90.9,-51.05,-111.65
20200121,-72.54,-108.83,-36.25,-25.88142857,36.29,36.29,171.55,9.9,-3.815714286,-72.49,-32.07857143,-108.78,10.31571429,-36.2,27.98,-25.83142857,-130.4,-72.6,0.05,5.1,8,0.05
20200122,-119.45,-133.9671429,-46.86428571,-25.08857143,14.51714286,72.58571429,217.5,36.55,-42.14,-81,-56.48,-95.51714286,-23.02,-8.414285714,-27.8,13.36142857,-111.8,58.6,38.45,38.05,-49.3,-76.6
20200123,-73.4,-80.65857143,-0.814285714,20.96142857,7.258571429,72.58571429,171.45,82.6,36.82,-108.4,31.98,-115.6585714,65.86,-35.81428571,68.28,-14.03857143,-201.45,-32.1,-35,-34.9,50.65,-373.1
20200124,-87.78428571,-234.9471429,-71.43285714,-63.25714286,147.1628571,16.35142857,255.65,30.5,3.39,-448.2342857,-36.69571429,-595.3971429,7.398571429,-431.8828571,-16.65285714,-423.7071429,-545.65,-399.8,-360.45,-374.55,206.7,290.35
20200127,-450.4714286,-484.9285714,-329.8714286,-195.1,34.45714286,120.6,496.6,106.4,-170.4214286,-398.2214286,-207.2785714,-432.6785714,-127.4214286,-277.6214286,-121.2785714,-142.85,-234.5,153.5,52.25,47.1,134.6,324.35
20200128,-172.4714286,-205.28,40.78428571,172.0185714,32.80857143,213.2557143,213.95,360.2,-39.74142857,-182.2214286,-71.78142857,-215.03,-16.85571429,31.03428571,-112.9757143,162.2685714,-78.45,335.5,-9.75,-11.8,17.9,174.25
20200129,65.15857143,-82.48,179.9885714,294.8185714,147.6385714,114.83,91.15,483,-20.92,91.05857143,-38.84,-56.58,-0.76,205.8885714,-14.2,320.7185714,-14.65,481.1,25.9,23.8,-24.35,-29.4
20200130,77.97142857,-33.92857143,205.8571429,365.7142857,111.9,127.8857143,34.8,524.7,14.95,59.92142857,4.91,-51.97857143,24.99,187.8071429,16.38428571,347.6642857,-47,462.3,-18.05,-20.85,-18.6,-66.4
20200203,-15.18571429,-79.12857143,160.6571429,320.5142857,63.94285714,175.8428571,80,479.5,51.42285714,-33.98571429,43.71714286,-97.92857143,66.83428571,141.8571429,41.14857143,301.7142857,-91,378.6,-18.8,-20.65,8.8,61.6
20200204,29.15,-63.65,145.15,168.35,92.8,116,119.25,286.75,-43.80714286,102.35,-53.34285714,9.55,-34.27142857,218.35,-20.92142857,241.55,19,358.25,73.2,73.25,57.1,106.9
20200205,110.7142857,-0.371428571,166.2571429,69.05714286,111.0857143,55.54285714,56.2,186.8,-42.62857143,158.7142857,-55.48571429,47.62857143,-37.48571429,214.2571429,-11.77142857,117.0571429,62.7,215.7,48,40.95,-41.95,-13.65
20200206,4.695714286,-17.81285714,132.2442857,169.7585714,22.50857143,127.5485714,20.85,241.75,40.65714286,-20.95428571,32.23571429,-43.46285714,49.07857143,106.5942857,32.23571429,144.1085714,-42.6,161.05,-25.65,-21.75,-92.35,-72.1
20200207,-6.484285714,-59.00428571,83.55,106.0585714,52.52,90.03428571,84.55,178.05,57.31571429,56.31571429,43.79,3.795714286,106.91,146.35,30.26428571,168.8585714,11.2,116,62.8,58.3,-50.95,-145.85
20200210,-35.44285714,-98.02571429,3.671428571,50.60857143,62.58285714,39.11428571,129.8,144,14.08428571,-43.29285714,-13.21142857,-105.8757143,47.44571429,-4.178571429,59.57714286,42.75857143,-100.4,67.25,-7.85,1.95,-117.6,-288.2
20200211,-88.64571429,-112.2514286,5.777142857,-118.1528571,23.60571429,94.42285714,178.8,27.75,-8.417142857,-241.6457143,-26.21142857,-265.2514286,18.27428571,-147.2228571,35.2,-271.1528571,-289.15,-238.3,-153,-129.45,-25.95,-93.1
20200212,-393.97,-419.39,-254.16,-50.8,25.42,139.81,425.85,19,-0.915714286,-373.37,-11.86428571,-398.79,26.45571429,-233.56,12.77,-30.2,-372.1,-23.05,20.6,26.9,-25.25,-155.65
20200213,-331.4,-424.98,-104.1342857,-224.4514286,93.58,227.2657143,424.9,43,-1.544285714,-441.25,-18.75,-534.83,19.96285714,-213.9842857,15.66142857,-334.3014286,-472.35,-155,-109.85,-110.75,-11.75,-91.9
20200214,-243.8828571,-493.0428571,-137.1,-101.5057143,249.16,106.7828571,560.9,62,70.24142857,-296.8328571,40.52857143,-545.9928571,90.05,-190.05,47.13142857,-154.4557143,-601.9,-94.55,-52.95,-54,-192.2,-484.05
20200217,-232.74,-497.19,-109.33,-162.22,264.45,123.41,526.25,90.8,69.45714286,-504.99,47.88285714,-769.44,126.9885714,-381.58,91.03142857,-434.47,-789.5,-424.15,-272.25,-279.05,-172.9,-152.9
20200224,-700.2328571,-797.6557143,-432.32,-213.1185714,97.42285714,267.9128571,808.75,43.7,-19.95571429,-460.6828571,-64.83,-558.1057143,13.7,-192.77,159.5414286,26.43142857,-485.75,-25.95,239.55,219,81.1,-14.2
20200225,-520.1057143,-679.1957143,-224.6528571,-292.8342857,159.09,295.4528571,679.7,115.75,5.64,-397.8057143,-58.6,-556.8957143,75.72,-102.3528571,52.36,-170.5342857,-492.4,98.65,122.3,98.15,-62.65,-21
20200226,-352.5985714,-412.1871429,84.38428571,-114.2442857,59.58857143,436.9828571,400.2,295,47.41,-376.1985714,-5.87,-435.7871429,114.01,60.78428571,94.03,-137.8442857,-413.45,48.65,-23.6,-15.3,-53.35,-43.75
20200227,11.56142857,-133.8914286,92.36857143,-65.775,145.4528571,80.80714286,348.6,217.05,-36.42857143,88.56142857,-64.22857143,-56.89142857,35.05714286,169.3685714,-8.628571429,11.225,-208,218.65,77,63.95,-1.7,-379.9
20200228,21.89857143,-79.06857143,111.6471429,122.8657143,100.9671429,89.74857143,165,227.65,-37.65285714,-343.9514286,-90.89857143,-444.9185714,-11.03,-254.2028571,-46.52714286,-242.9842857,-409,-171.65,-365.85,-311.8,-212.95,-418.15
20200302,-328.8685714,-457.8514286,-232.1314286,-280.5,128.9828571,96.73714286,478.5,85.8,105.89,-587.6685714,46.84,-716.6514286,235.8,-490.9314286,223.99,-539.3,-705.55,-554.6,-258.8,-257.55,76.1,-207.7
20200303,-799.4971429,-923.3714286,-458.8428571,-613.6857143,123.8742857,340.6542857,914,169.9,-22.58428571,-826.7471429,-79.41285714,-950.6214286,5.83,-486.0928571,-11.21857143,-640.9357143,-823.8,61.2,-27.25,-72.1,-376.3,-843.75
20200304,-795.4971429,-919.3714286,-114.1885714,-609.6857143,123.8742857,681.3085714,910,173.9,208.8,-1284.497143,49.5,-1408.371429,315,-603.1885714,350.4,-1098.685714,-1323.45,-859.05,-489,-498.7,1002.2,9
20200305,-883.4428571,-1716.135714,-772.4171429,-716.9042857,832.6928571,111.0257143,1785,157.95,-1216.192857,-1786.492857,-1319.05,-2619.185714,-856.1928571,-1675.467143,-393.3357143,-1619.954286,-1249,-1106.05,-903.05,-607.2,-437.3,401.75
20200306,-488.1428571,-1023.142857,46.85714286,-182.4285714,535,535,1016,1659,67.85714286,-1047.142857,-40.71428571,-1582.142857,122.1428571,-512.1428571,203.5714286,-741.4285714,-1475,725,-559,-459,-323.35,-556.4
20200309,-1438.391429,-1642.258571,-554.9671429,-1030.657143,203.8671429,883.4242857,1615.75,762.7,-52.37714286,-1401.091429,-124.5485714,-1604.958571,77.53142857,-517.6671429,149.7028571,-993.3571429,-1379.25,494,37.3,104.25,-602,-740
20200311,-1610.205714,-1673.782857,-465.8171429,106.3771429,63.57714286,1144.388571,1681.6,543.6,498.8885714,-1503.805714,255.1514286,-1567.382857,641.0685714,-359.4171429,295.7742857,212.7771429,-1514.3,0,106.4,118.4,239.65,-810.25
20200312,-797.1428571,-1568.571429,-694.2857143,-591.4285714,771.4285714,102.8571429,1740,60,-201,-1250.142857,-530.1428571,-2021.571429,-118.7142857,-1147.285714,-57,-1044.428571,-1651,-571,-453,-459.9,488.95,774.05
20200313,-1041.021429,-1379.735714,-160.3642857,-1447.478571,338.7142857,880.6571429,1960.25,410.75,-138.1214286,-1100.771429,-487.2771429,-1439.485714,-14.89,-220.1142857,-343.5071429,-1507.228571,-1324.1,328.05,-59.75,52.35,-388.55,-568.55
20200316,-478.75,-782.35,280.25,-276.35,303.6,759,818.95,952.05,216.4742857,-1299.8,120.6385714,-1603.4,273.9757143,-540.8,101.4714286,-1097.4,-1350.2,-250.05,-821.05,-781.05,-29.8,-84
20200317,-1645.821429,-1801.842857,-657.6857143,-449.6571429,156.0214286,988.1357143,1787.75,32.5,68.98,-1297.271429,-0.605714286,-1453.292857,235.9857143,-309.1357143,235.9857143,-101.1071429,-1412.1,-78.95,348.55,294.35,648.05,423
20200318,-40.42285714,-638.7571429,327.7828571,-224.5257143,598.3342857,368.2057143,1234.9,376,104.5714286,-16.42285714,-394.8571429,-614.7571429,169.7142857,351.7828571,-177.7142857,-200.5257143,-650.9,200,24,-141.05,587.6,824.9
20200319,442.0914286,88.28857143,835.2057143,284.8457143,353.8028571,393.1142857,492.9,883,-391.3242857,404.2414286,-409.6014286,50.43857143,-245.1071429,797.3557143,-117.1671429,246.9957143,-98.9,637.3,-37.85,-245.7,-310.05,344.85
20200320,941.2371429,194.32,1177.105714,626.7457143,746.9171429,235.8685714,151,1224.9,299.8571429,1215.337143,183.2857143,468.42,372.7142857,1451.205714,95.85714286,900.8457143,184.1,1050,274.1,275.15,-105.35,-674
20200323,-1.428571429,-358,845.4285714,622.5714286,356.5714286,846.8571429,370,1190,12.83285714,-241.0785714,-142.1871429,-597.65,57.12428571,605.7785714,-42.53142857,382.9214286,-400.3,772.15,-239.65,-259.65,160.75,151.65
20200324,-366.4285714,-723,346.7142857,257.5714286,356.5714286,713.1428571,735,825,-157.6,-240.4285714,-227.67,-597,-67.51,472.7142857,-117.56,383.5714286,-329.5,880.15,126,116.25,-288.7,-177.55
20200325,-24.28571429,-179.7142857,170,558.5714286,155.4285714,194.2857143,458,902,228.5514286,-75.18571429,207.8485714,-230.6142857,321.7142857,119.1,176.7942857,507.6714286,-497.55,500.15,-50.9,-39.85,-166.95,-422.05
20200326,-347.2042857,-479.0185714,-162.6642857,-109.9385714,131.8142857,184.54,786.55,136.15,45.69142857,-420.6542857,24.74714286,-552.4685714,80.59857143,-236.1142857,-38.08571429,-183.3885714,-748,-69.65,-73.45,22.55,428.55,699.9
20200327,-36.57285714,-490.2185714,20.13285714,-263.3957143,453.6457143,56.70571429,930.95,61.4,-151.91,277.3271429,-479.05,-176.3185714,-107.3,334.0328571,-92.43,50.50428571,-147.3,324.6,313.9,342.3,27.75,327.05
20200330,739.1314286,328.6785714,811.5642857,521.8328571,410.4528571,72.43285714,12.8,832.25,12.1,616.9814286,-172.44,206.5285714,51.64428571,689.4142857,-159.2585714,399.6828571,254.85,638.55,-122.15,-157.65,135,307.25
20200331,599.3142857,65.07714286,662.1657143,379.3342857,534.2371429,62.85142857,397.55,702.35,-117.8085714,756.7142857,-166.4714286,222.4771429,-69.14571429,819.5657143,-56.98,536.7342857,-46,841,157.4,180,-15,113.6
20200401,914.3142857,191.5228571,977.1657143,694.3342857,722.7914286,62.85142857,82.55,1017.35,65.18571429,884.8142857,-25.28285714,162.0228571,76.49428571,947.6657143,36.91428571,664.8342857,-48.45,853.55,-29.5,-29,-239.1,-95.6
20200403,-9.605714286,-103.8828571,430.3542857,116.0971429,94.27714286,439.96,126.55,973.35,-81.03,128.1442857,-105.7557143,33.86714286,42.59857143,568.1042857,105.1,253.8471429,122.45,789.65,137.75,158,193.35,-103.75
20200407,-68.9,-171.5,187.6,85,102.6,256.5,330.1,567.65,-183.5442857,-151.15,-205.1528571,-253.75,-97.11,105.35,-104.3128571,2.75,-192.85,452.8,-82.25,-78.25,23.7,476.35
20200408,1.08,-32.28,167.88,-82.32,33.36,166.8,215,368.8,120.0885714,247.23,46.37285714,213.87,166.9985714,414.03,53.07428571,163.83,71.6,420.85,246.15,255.3,-95.1,-30.15
20200409,292.2371429,174.1685714,439.8228571,218.4442857,118.0685714,147.5857143,7.6,508.95,34.73714286,271.7871429,13.30142857,153.7185714,60.46,419.3728571,4.727142857,197.9942857,32.75,399.25,-20.45,32.1,-37.6,-349.6
20200413,-15.71142857,-78.48857143,251.0914286,172.62,62.77714286,266.8028571,103.35,445.95,8.157142857,-247.4114286,-19.34,-310.1885714,72.31714286,19.39142857,35.65428571,-59.08,-297.7,91.2,-231.7,-269.45,352.85,170.35
20200415,-71.65285714,-275.6785714,116.6785714,-118.7357143,204.0257143,188.3314286,410.4,138.9,-141.14,-75.90285714,-246.34,-279.9285714,-99.06,112.4285714,-78.02,-122.9857143,-149.35,31.75,-4.25,-107.15,115.45,331.3
20200416,174.0471429,-29.97857143,283.9071429,126.9642857,204.0257143,109.86,164.7,384.6,-117.82,144.3971429,-122.3942857,-59.62857143,-72.07714286,254.2571429,-49.20571429,97.31428571,-47.7,341.5,-29.65,-34.1,-26.05,-25
20200417,9.887142857,-34.47428571,187.3328571,216.9071429,44.36142857,177.4457143,83.35,434.2,17.39857143,-101.8628571,-10.28142857,-146.2242857,45.07857143,75.58285714,-34.00714286,105.1571429,-113.1,266.05,-111.75,-109.95,82.8,123.65
20200420,-126.1128571,-170.4742857,51.33285714,80.90714286,44.36142857,177.4457143,219.35,298.2,-71.53142857,-7.462857143,-84.17,-51.82428571,-37.82857143,169.9828571,-20.175,199.5571429,-6.8,363.3,118.65,65.1,34.95,141.35
20200421,-1.935714286,-60.30714286,187.7714286,216.9571429,58.37142857,189.7071429,64.65,446.1,44.29,46.01428571,-2.624285714,-12.35714286,77.13,235.7214286,20.83285714,264.9071429,51.65,398.2,47.95,77.15,147.5,179.15
20200422,115.2285714,50.95428571,227.7085714,195.5714286,64.27428571,112.48,4.2,558.2,-69.49428571,126.2285714,-167.2771429,61.95428571,-32.82571429,238.7085714,-32.82571429,206.5714286,177.2,525.7,11,-32.5,89.1,373.95
20200423,227.83,146.65,349.6,322.54,81.18,121.77,66.4,407.15,-120.8785714,400.08,-131.2071429,318.9,-79.56428571,521.85,-58.90714286,494.79,285.35,578.15,172.25,180.85,-124.15,-427.9
20200424,452.9557143,322.8585714,648.1014286,84.34714286,130.0971429,195.1457143,81.8,677.1,87.15714286,90.55571429,27.97571429,-39.54142857,133.1871429,285.7014286,139.7628571,-278.0528571,-426,102.75,-362.4,-401.45,-187,-233.55
20200427,-82.17571429,-195.6014286,12.34571429,-441.3571429,113.4257143,94.52142857,607.4,54.25,20.83,13.12428571,1.12,-100.3014286,73.39,107.6457143,119.38,-346.0571429,-481.75,-50.05,95.3,116.65,86.9,-87.8
20200428,-150.1057143,-272.1114286,12.56857143,-516.1228571,122.0057143,162.6742857,677.75,33.95,-130.7285714,-194.1057143,-166.05,-316.1114286,-95.40714286,-31.43142857,-74.21428571,-560.1228571,-529.5,-65.05,-44,-9.05,60.05,37.45
20200429,-63.53571429,-218.8857143,91.81428571,-329.85,155.35,155.35,599.9,176.85,-9.057142857,-165.3857143,-21.19428571,-320.7357143,9.148571429,-10.03571429,18.25142857,-431.7,-638.15,32.4,-101.85,-144.45,-114.75,34.15
20200430,7.414285714,-170.1285714,7.414285714,-295.925,177.5428571,0,684.3,92.45,3.824285714,122.5142857,-4.821428571,-55.02857143,42.73,122.5142857,47.05285714,-180.825,-535.45,90,115.1,131.45,-106.85,-103.55
20200504,-95.8,-145.9071429,-5.607142857,-45.69285714,50.10714286,90.19285714,241.6,109.15,12.08571429,10.7,-56.55714286,-39.40714286,32.67857143,100.8928571,73.86428571,60.80714286,-33.4,77.1,106.5,101.7,87.7,-114.95
20200505,-101.09,-155.4928571,-10.41857143,-55.75428571,54.40285714,90.67142857,213.35,104,49.92285714,-194.74,11.06857143,-249.1428571,75.82571429,-104.0685714,-34.26142857,-149.4042857,-178.35,-87.65,-93.65,-91,-139.9,255.65
20200506,-100.8714286,-135.5857143,26.41428571,49.55714286,34.71428571,127.2857143,216.65,188.35,103.39,178.2285714,69.95285714,143.5142857,108.9628571,305.5142857,19.79714286,328.6571429,109.65,319.6,279.1,305.2,-87.4,-349.8
20200507,171.4128571,-19.74285714,200.8214286,244.9342857,191.1557143,29.40857143,161,353.65,29.78,24.36285714,-19.52,-166.7928571,64.29,53.77142857,69.22,97.88428571,-269.45,72.65,-147.05,-148.6,-38.95,-118.95
20200508,-167.5171429,-285.1514286,-64.58714286,-20.47428571,117.6342857,102.93,397,117.65,15.36,-224.9171429,-25.12,-342.5514286,26.4,-121.9871429,-10.4,-77.87428571,-372.2,13.65,-57.4,8.95,-274.2,-267.95
20200511,37.75142857,-226.9257143,67.16,-50.47428571,264.6771429,29.40857143,427,87.65,224.3,9.251428571,199.19,-255.4257143,266.15,38.66,98.75,-78.97428571,-448,-226.3,-28.5,-21.15,-20.45,-205.5
20200512,-273.45,-591,-231.11,-463.98,317.55,42.34,722.35,18.6,-80.86,-198.1,-127.6342857,-515.65,-2.902857143,-155.76,-23.69142857,-388.63,-517.5,41.55,75.35,81.8,193.2,181
20200513,-0.4,-317.95,63.11,-402.63,317.55,63.51,661,79.95,-63.07,9.2,-86.45857143,-308.35,-45.52857143,72.71,-80.61142857,-393.03,-454.55,81.75,9.6,1.8,5.85,164.7
