_NF1,20181228,13:45,10938.5,10939.0,10931.75,10932.3,18075
_NF1,20181228,13:46,10932.35,10932.7,10929.25,10932.0,16275
_NF1,20181228,13:47,10932.0,10932.0,10930.6,10931.0,5550
_NF1,20181228,13:48,10931.0,10932.95,10930.45,10930.45,6750
_NF1,20181228,13:49,10930.45,10931.7,10926.55,10927.15,13725
_NF1,20181228,13:50,10927.75,10929.65,10926.0,10926.0,11850
_NF1,20181228,13:51,10925.65,10929.4,10925.65,10928.2,13800
_NF1,20181228,13:52,10929.45,10932.45,10928.25,10931.1,13425
_NF1,20181228,13:53,10931.05,10932.45,10931.0,10931.85,6375
_NF1,20181228,13:54,10931.85,10934.0,10931.35,10932.65,5775
_NF1,20181228,13:55,10933.4,10933.95,10931.05,10933.05,7200
_NF1,20181228,13:56,10933.05,10937.45,10932.15,10937.1,16200
_NF1,20181228,13:57,10938.0,10941.05,10937.6,10938.15,32925
_NF1,20181228,13:58,10938.15,10939.0,10931.9,10934.0,14475
_NF1,20181228,13:59,10934.0,10935.0,10933.0,10933.0,10050
_NF1,20181228,14:00,10932.85,10935.4,10932.05,10934.9,16500
_NF1,20181228,14:01,10934.9,10935.95,10934.35,10935.9,8175
_NF1,20181228,14:02,10934.95,10938.7,10934.65,10937.05,18300
_NF1,20181228,14:03,10937.05,10937.75,10936.0,10936.7,9825
_NF1,20181228,14:04,10936.65,10938.5,10936.0,10936.25,5100
_NF1,20181228,14:05,10936.25,10936.45,10934.5,10935.95,13950
_NF1,20181228,14:06,10935.0,10935.0,10930.25,10930.25,14850
_NF1,20181228,14:07,10930.25,10931.0,10927.4,10927.4,11625
_NF1,20181228,14:08,10928.0,10929.9,10927.45,10928.0,9525
_NF1,20181228,14:09,10928.0,10928.0,10927.3,10928.0,9750
_NF1,20181228,14:10,10928.0,10929.95,10927.5,10929.95,11025
_NF1,20181228,14:11,10928.15,10930.0,10928.0,10928.0,7725
_NF1,20181228,14:12,10928.0,10929.75,10921.0,10921.05,37125
_NF1,20181228,14:13,10921.5,10926.8,10920.6,10926.0,13725
_NF1,20181228,14:14,10926.45,10926.45,10920.2,10920.5,18300
_NF1,20181228,14:15,10920.3,10923.0,10916.6,10919.45,32925
_NF1,20181228,14:16,10918.8,10920.5,10918.05,10920.2,21150
_NF1,20181228,14:17,10920.2,10927.5,10920.2,10925.85,16200
_NF1,20181228,14:18,10925.85,10928.0,10925.15,10927.05,13125
_NF1,20181228,14:19,10927.05,10928.95,10921.95,10922.7,15300
_NF1,20181228,14:20,10922.0,10923.9,10921.8,10923.85,8775
_NF1,20181228,14:21,10924.45,10926.3,10922.15,10923.75,13350
_NF1,20181228,14:22,10923.7,10924.5,10922.9,10923.15,7800
_NF1,20181228,14:23,10923.15,10923.15,10920.0,10921.05,17400
_NF1,20181228,14:24,10922.8,10925.0,10921.1,10924.85,8625
_NF1,20181228,14:25,10924.8,10924.95,10921.55,10922.2,6150
_NF1,20181228,14:26,10921.25,10923.7,10921.25,10923.1,2925
_NF1,20181228,14:27,10923.05,10929.0,10923.05,10928.0,12600
_NF1,20181228,14:28,10928.0,10928.95,10923.65,10923.65,17325
_NF1,20181228,14:29,10925.95,10925.95,10921.0,10921.0,15825
_NF1,20181228,14:30,10921.0,10923.4,10918.1,10920.0,19950
_NF1,20181228,14:31,10920.0,10922.45,10917.85,10918.0,13275
_NF1,20181228,14:32,10918.0,10922.95,10917.55,10921.55,12300
_NF1,20181228,14:33,10921.9,10922.85,10918.85,10922.3,12150
_NF1,20181228,14:34,10921.55,10924.0,10920.0,10921.15,9375
_NF1,20181228,14:35,10921.7,10923.85,10921.7,10923.85,8625
_NF1,20181228,14:36,10922.0,10927.95,10922.0,10925.1,15375
_NF1,20181228,14:37,10925.1,10929.9,10925.0,10928.75,10125
_NF1,20181228,14:38,10929.0,10934.85,10929.0,10932.3,33225
_NF1,20181228,14:39,10933.1,10934.0,10928.95,10929.1,16725
_NF1,20181228,14:40,10929.1,10932.9,10929.1,10932.9,9300
_NF1,20181228,14:41,10933.15,10937.45,10932.75,10936.5,25800
_NF1,20181228,14:42,10936.5,10937.0,10935.0,10936.15,10350
_NF1,20181228,14:43,10937.0,10939.8,10935.75,10936.0,24600
_NF1,20181228,14:44,10935.5,10936.0,10933.1,10934.0,31950
_NF1,20181228,14:45,10934.0,10935.8,10934.0,10934.4,19125
_NF1,20181228,14:46,10934.4,10937.0,10934.05,10936.05,16650
_NF1,20181228,14:47,10936.7,10938.35,10936.0,10938.0,23175
_NF1,20181228,14:48,10938.0,10938.3,10934.0,10934.0,24525
_NF1,20181228,14:49,10934.0,10934.1,10929.1,10930.95,19125
_NF1,20181228,14:50,10930.95,10936.45,10930.95,10935.0,13200
_NF1,20181228,14:51,10934.15,10935.0,10930.7,10931.0,13725
_NF1,20181228,14:52,10931.0,10932.0,10930.7,10931.0,8475
_NF1,20181228,14:53,10931.0,10932.0,10930.7,10930.7,15450
_NF1,20181228,14:54,10928.0,10929.4,10925.0,10926.0,25800
_NF1,20181228,14:55,10926.0,10926.0,10920.05,10920.95,40425
_NF1,20181228,14:56,10920.95,10922.0,10918.0,10919.2,31125
_NF1,20181228,14:57,10919.5,10921.0,10918.0,10921.0,22950
_NF1,20181228,14:58,10920.95,10922.0,10916.45,10916.45,27225
_NF1,20181228,14:59,10915.5,10917.0,10913.9,10917.0,43425
_NF1,20181228,15:00,10917.05,10920.2,10917.05,10919.0,20925
_NF1,20181228,15:01,10919.0,10922.6,10918.4,10918.45,24075
_NF1,20181228,15:02,10918.0,10921.2,10917.1,10920.8,25950
_NF1,20181228,15:03,10921.2,10923.7,10917.1,10917.1,19800
_NF1,20181228,15:04,10917.65,10917.65,10909.8,10912.0,65775
_NF1,20181228,15:05,10912.85,10913.9,10906.0,10907.55,60825
_NF1,20181228,15:06,10907.3,10910.4,10905.1,10905.2,49200
_NF1,20181228,15:07,10904.0,10907.25,10901.05,10906.4,73725
_NF1,20181228,15:08,10909.4,10911.2,10907.3,10907.55,33750
_NF1,20181228,15:09,10908.15,10908.45,10904.0,10906.0,30150
_NF1,20181228,15:10,10906.0,10909.9,10902.55,10908.3,39975
_NF1,20181228,15:11,10908.55,10911.35,10906.0,10906.65,30150
